monstats_id,display_name,name_str,base_id,ai,enabled,threat,superunique_refs,raw_family,family_group,broad_archetype,family_source,classification_confidence,combat_relevant,danger_priority,danger_label,combat_tags,threat_vector_primary,threat_vector_secondary,engagement_profile,mobility_class,burst_pressure_rating,control_pressure_rating,attrition_pressure_rating,spawn_pressure_rating,threat_rollup_rating,threat_intensity_rating,human_consensus_score,human_consensus_band,consensus_source_bucket,target_priority_score,avoidance_priority,needs_line_of_sight_break,needs_corpse_control,needs_debuff_response,is_light_mover,is_exploder,is_archer,is_ranged_attacker,is_life_drain,is_mana_drain,is_viper_cloud,is_frenzy_melee,is_projectile_burst,is_debuff_source,is_critical_threat,is_super_critical_threat
skmage_cold5,Bone Mage,BoneMage,skmage_cold1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_cold|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_cold2,Bone Mage,BoneMage,skmage_cold1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_cold|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
quillrat4,Razor Spine,RazorSpine,quillrat1,QuillRat,1,10,Flamespike the Crawler,quillrat,quill_beast,beast,mon_type,high,True,3,medium,archer|archetype_beast|aura_scaling|elite_unique|heavy_melee|ranged_attacker|ranged_physical|superunique,melee_pressure,ranged_pressure,rushdown_melee,kiting,1,0,1,0,1,4,37,caution,mechanics_inferred,67,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
thornhulk3,Thrasher,Thrasher,thornhulk1,ThornHulk,1,10,Stormtree,thornhulk,plant_aberration,construct,mon_type,high,True,3,medium,archetype_construct|elite_unique|melee_attacker|superunique,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotbaby1,Sand Maggot Young,SandMaggotYoung,maggotbaby1,MaggotLarva,1,9,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandmaggot1,Sand Maggot,SandMaggot,sandmaggot1,SandMaggot,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotbaby2,Rock Worm Young,RockWormYoung,maggotbaby1,MaggotLarva,1,9,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotqueen2,Rock Worm Queen,RockWormQueen,maggotqueen1,SandMaggotQueen,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandmaggot2,Rock Worm,RockWorm,sandmaggot1,SandMaggot,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotbaby4,Giant Lamprey Young,GiantLampreyYoung,maggotbaby1,MaggotLarva,1,9,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotqueen4,Giant Lamprey Queen,GiantLampreyQueen,maggotqueen1,SandMaggotQueen,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandmaggot4,Giant Lamprey,GiantLamprey,sandmaggot1,SandMaggot,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotbaby3,Devourer Young,DevourerYoung,maggotbaby1,MaggotLarva,1,9,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotqueen3,Devourer Queen,DevourerQueen,maggotqueen1,SandMaggotQueen,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandmaggot3,Devourer,Devourer,sandmaggot1,SandMaggot,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandleaper4,Tree Lurker,TreeLurker,sandleaper1,SandLeaper,1,10,,sandleaper,leaper_reptile,reptile,mon_type,high,True,3,medium,archetype_reptile|leaper|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
sandleaper7,Tomb Creeper,TombCreeper,sandleaper1,SandLeaper,1,10,,sandleaper,leaper_reptile,reptile,mon_type,high,True,3,medium,archetype_reptile|leaper|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
sandleaper3,Tomb Creeper,TombCreeper,sandleaper1,SandLeaper,1,10,,sandleaper,leaper_reptile,reptile,mon_type,high,True,3,medium,archetype_reptile|leaper|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
sandleaper1,Sand Leaper,SandLeaper,sandleaper1,SandLeaper,1,10,,sandleaper,leaper_reptile,reptile,mon_type,high,True,3,medium,archetype_reptile|leaper|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
sandleaper5,Cliff Lurker,RazorPitDemon,sandleaper1,SandLeaper,1,10,,sandleaper,leaper_reptile,reptile,mon_type,high,True,3,medium,archetype_reptile|leaper|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
sandleaper6,Cave Leaper,CaveLeaper,sandleaper1,SandLeaper,1,10,,sandleaper,leaper_reptile,reptile,mon_type,high,True,3,medium,archetype_reptile|leaper|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
sandleaper2,Cave Leaper,CaveLeaper,sandleaper1,SandLeaper,1,10,,sandleaper,leaper_reptile,reptile,mon_type,high,True,3,medium,archetype_reptile|leaper|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
putriddefiler2,Wretched Defiler,Putrid Defiler2,putriddefiler1,PutridDefiler,1,10,,putriddefiler,insectoid_aberration,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
putriddefiler5,Rank Defiler,Putrid Defiler5,putriddefiler1,PutridDefiler,1,10,,putriddefiler,insectoid_aberration,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
putriddefiler4,Rancid Defiler,Putrid Defiler4,putriddefiler1,PutridDefiler,1,10,,putriddefiler,insectoid_aberration,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
putriddefiler1,Putrid Defiler,Putrid Defiler1,putriddefiler1,PutridDefiler,1,10,,putriddefiler,insectoid_aberration,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
putriddefiler3,Fetid Defiler,Putrid Defiler3,putriddefiler1,PutridDefiler,1,10,,putriddefiler,insectoid_aberration,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
batdemon6,Gloombat,Gloombat,batdemon1,BatDemon,1,10,,batdemon,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
batdemon7,Fiend,Fiend,batdemon1,BatDemon,1,10,,batdemon,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
batdemon2,Fiend,Fiend,batdemon1,BatDemon,1,10,,batdemon,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
batdemon1,Desert Wing,DesertWing,batdemon1,BatDemon,1,10,,batdemon,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
imp8,Demon Trickster,Imp4,imp1,Imp,1,10,,imp,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
imp7,Demon Trickster,Imp4,imp1,Imp,1,10,,imp,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
imp4,Demon Trickster,Imp4,imp1,Imp,1,10,,imp,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
imp2,Demon Rascal,Imp2,imp1,Imp,1,10,,imp,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
imp6,Demon Imp,Imp1,imp1,Imp,1,10,,imp,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
batdemon5,Dark Familiar,DarkFamiliar,batdemon1,BatDemon,1,10,,batdemon,imp_pack,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
summoner,The Summoner,Summoner,summoner,Summoner,1,14,The Summoner,human,human,humanoid,mon_type,high,True,3,medium,archetype_humanoid|elite_unique|high_threat|melee_attacker|superunique,melee_pressure,none,frontline_melee,standard,1,0,1,0,1,5,38,caution,mechanics_inferred,67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
irongolem,Iron Golem,IronGolem,irongolem,NecroPet,1,11,,golem,golem_construct,summon,mon_type,high,True,3,medium,archetype_summon|high_threat|melee_attacker,melee_pressure,none,frontline_melee,standard,1,0,1,0,1,4,38,caution,mechanics_inferred,63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
firegolem,Fire Golem,FireGolem,firegolem,NecroPet,1,11,,golem,golem_construct,summon,mon_type,high,True,3,medium,archetype_summon|elemental_fire|high_threat|melee_attacker,melee_pressure,none,frontline_melee,standard,1,0,1,0,1,4,38,caution,mechanics_inferred,63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
claygolem,Clay Golem,ClayGolem,claygolem,NecroPet,1,11,,golem,golem_construct,summon,mon_type,high,True,3,medium,archetype_summon|high_threat|melee_attacker,melee_pressure,none,frontline_melee,standard,1,0,1,0,1,4,38,caution,mechanics_inferred,63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandraider8,Sand Raider,SandRaider,sandraider1,SandRaider,1,10,,sandraider,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandraider1,Sand Raider,SandRaider,sandraider1,SandRaider,1,10,,sandraider,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
goatman7,Night Clan,NightClan,goatman1,Goatman,1,10,,goatman,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
goatman2,Night Clan,NightClan,goatman1,Goatman,1,10,,goatman,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
goatman6,Moon Clan,MoonClan,goatman1,Goatman,1,10,,goatman,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
goatman1,Moon Clan,MoonClan,goatman1,Goatman,1,10,,goatman,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandraider6,Marauder,Marauder,sandraider1,SandRaider,1,10,,sandraider,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandraider2,Marauder,Marauder,sandraider1,SandRaider,1,10,,sandraider,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandraider9,Invader,Invader,sandraider1,SandRaider,1,10,,sandraider,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandraider7,Infidel,Infidel,sandraider1,SandRaider,1,10,,sandraider,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandraider4,Infidel,Infidel,sandraider1,SandRaider,1,10,,sandraider,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
goatman8,Hell Clan,HellClan,goatman1,Goatman,1,10,,goatman,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|elemental_fire|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
goatman4,Hell Clan,HellClan,goatman1,Goatman,1,10,,goatman,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|elemental_fire|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
goatman5,Death Clan,DeathClan,goatman1,Goatman,1,10,,goatman,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
goatman10,Death Clan,DeathClan,goatman1,Goatman,1,10,,goatman,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandraider5,Assailant,Assailant,sandraider1,SandRaider,1,10,,sandraider,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandraider10,Assailant,Assailant,sandraider1,SandRaider,1,10,,sandraider,goatman_clan,humanoid,mon_type,high,True,3,medium,archetype_humanoid|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,30,caution,mechanics_inferred,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mosquito4,Blood Wing,BloodWing,mosquito1,Mosquito,1,10,,mosquito,flying_insectoid,insectoid,mon_type,high,True,3,medium,archer|archetype_insectoid|aura_scaling|life_drain|light_mover|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,fast,0,0,3,0,2,4,37,caution,mechanics_inferred,65,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
mosquito3,Blood Hook,BloodHook,mosquito1,Mosquito,1,10,,mosquito,flying_insectoid,insectoid,mon_type,high,True,3,medium,archer|archetype_insectoid|aura_scaling|life_drain|light_mover|ranged_attacker,attrition_drain,ranged_pressure,ranged_pressure,fast,0,0,3,0,2,4,37,caution,mechanics_inferred,65,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
fetishblow1,Rat Man,RatMan,fetishblow1,FetishBlowgun,1,10,,fetish,fetish_tribe,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
fetish11,Rat Man,RatMan,fetish11,Fetish,1,10,,fetish,fetish_tribe,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
fetish1,Rat Man,RatMan,fetish1,Fetish,1,10,,fetish,fetish_tribe,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
fetishblow6,Flayer,Flayer,fetishblow1,FetishBlowgun,1,10,,fetish,fetish_tribe,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
fetishblow3,Flayer,Flayer,fetishblow1,FetishBlowgun,1,10,,fetish,fetish_tribe,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
fetish6,Flayer,Flayer,fetish1,Fetish,1,10,,fetish,fetish_tribe,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
fetish3,Flayer,Flayer,fetish1,Fetish,1,10,,fetish,fetish_tribe,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
fetishblow2,Fetish,Fetish,fetishblow1,FetishBlowgun,1,10,,fetish,fetish_tribe,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
fetish2,Fetish,Fetish,fetish1,Fetish,1,10,,fetish,fetish_tribe,demon,mon_type,high,True,3,medium,archetype_demon|light_mover|melee_attacker,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
bighead2,Tainted,Tainted,bighead1,Bighead,1,10,Pitspawn Fouldog,bighead,fallen_clan,demon,mon_type,high,True,3,medium,archetype_demon|elite_unique|light_mover|melee_attacker|superunique,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
vilemother2,Stygian Hag,StygianHag,vilemother1,VileMother,1,10,Taintbreeder,vilekind,fallen_clan,demon,mon_type,high,True,3,medium,archetype_demon|elite_unique|light_mover|melee_attacker|superunique,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
vilemother5,Flesh Spawner,FleshSpawner,vilemother1,VileMother,1,10,,vilekind,fallen_clan,demon,mon_type,high,True,3,medium,archetype_demon|corpse_or_spawn_pressure|light_mover|melee_attacker|summoner,spawn_pressure,melee_pressure,support_spawner,fast,0,0,0,3,2,4,30,caution,mechanics_inferred,62,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
vilemother1,Flesh Spawner,FleshSpawner,vilemother1,VileMother,1,10,,vilekind,fallen_clan,demon,mon_type,high,True,3,medium,archetype_demon|corpse_or_spawn_pressure|light_mover|melee_attacker|summoner,spawn_pressure,melee_pressure,support_spawner,fast,0,0,0,3,2,4,30,caution,mechanics_inferred,62,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
fallen2,Carver,Carver,fallen1,Fallen,1,10,Rakanishu,fallen,fallen_clan,demon,mon_type,high,True,3,medium,archetype_demon|elite_unique|light_mover|melee_attacker|superunique,melee_pressure,none,frontline_melee,fast,0,0,0,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
cr_lancer6,Vile Lancer,VileLancer,cr_lancer1,CorruptLancer,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
cr_lancer2,Vile Lancer,VileLancer,cr_lancer1,CorruptLancer,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
corruptrogue2,Vile Hunter,VileHunter,corruptrogue1,CorruptRogue,1,10,,corruptrogue,corrupt_rogue,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
